LABEL                          LABEL                          USER           PID  PPID     VSZ    RSS WCHAN          ADDR S NAME                       
u:r:kernel:s0                  u:r:kernel:s0                  root          3836     2       0      0 worker_thread     0 I [kworker/6:1H-kblockd]
u:r:untrusted_app:s0:c71,c257,c512,c768 u:r:untrusted_app:s0:c71,c257,c512,c768 u0_a327 3891 26109 20013144 291460 do_epoll_wait 0 S com.google.android.inputmethod.latin
u:r:kernel:s0                  u:r:kernel:s0                  root          4046     2       0      0 kthread_worker_fn 0 S [qrtr_rx]
u:r:kernel:s0                  u:r:kernel:s0                  root          4072     2       0      0 scheduler_thread  0 S [scheduler_thread]
u:r:kernel:s0                  u:r:kernel:s0                  root          4073     2       0      0 dp_rx_refill_thread_loop 0 S [dp_refill_thread]
u:r:kernel:s0                  u:r:kernel:s0                  root          4074     2       0      0 dp_rx_thread_loop 0 S [dp_rx_thread_0]
u:r:kernel:s0                  u:r:kernel:s0                  root          4075     2       0      0 dp_rx_thread_loop 0 S [dp_rx_thread_1]
u:r:kernel:s0                  u:r:kernel:s0                  root          4076     2       0      0 dp_rx_thread_loop 0 S [dp_rx_thread_2]
u:r:kernel:s0                  u:r:kernel:s0                  root          4077     2       0      0 dp_rx_thread_loop 0 S [dp_rx_thread_3]
u:r:kernel:s0                  u:r:kernel:s0                  root          4078     2       0      0 dp_rx_thread_loop 0 S [dp_rx_thread_4]
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a146       4137 26109 18790476 139428 do_epoll_wait    0 S com.samsung.android.wallpaper.live
u:r:cnss_dumpcollector:s0      u:r:cnss_dumpcollector:s0      wifi          4199     1 12474732  2260 do_sys_poll       0 S cnss_dumpcollector
u:r:kernel:s0                  u:r:kernel:s0                  root          4697     2       0      0 worker_thread     0 I [kworker/6:0H-kverityd]
u:r:ksu:s0                     u:r:ksu:s0                     root          5082     1 12354948  2424 sigsuspend        0 S sh
u:r:ksu:s0                     u:r:ksu:s0                     root          5092  5082 18808744 119332 do_epoll_wait    0 S lspd
u:r:kernel:s0                  u:r:kernel:s0                  root          5154     2       0      0 rescuer_thread    0 I [stk_alps_wq]
u:r:vendor_qvirtmgr:s0         u:r:vendor_qvirtmgr:s0         root          5196     1 12765012  4840 futex_wait_queue  0 S qcrosvm
u:r:kernel:s0                  u:r:kernel:s0                  root          5282     2       0      0 rescuer_thread    0 I [vl53l8_irq_work]
u:r:kernel:s0                  u:r:kernel:s0                  root          5283     2       0      0 irq_thread        0 S [irq/248-range_sensor]
u:r:pageboostd:s0              u:r:pageboostd:s0              system        5307     1 12397896  5968 do_epoll_wait     0 S pageboostd
u:r:mdnsd:s0                   u:r:mdnsd:s0                   mdnsr         5487     1 12347536  3092 do_select         0 S mdnsd
u:r:kernel:s0                  u:r:kernel:s0                  root          5585     2       0      0 irq_thread        0 S [irq/472-gh_dbl_rx_4]
u:r:kernel:s0                  u:r:kernel:s0                  root          5589     2       0      0 irq_thread        0 S [irq/485-gh_dbl_rx_7]
u:r:kernel:s0                  u:r:kernel:s0                  root          5590     2       0      0 irq_thread        0 S [irq/486-gh_dbl_rx_9]
u:r:kernel:s0                  u:r:kernel:s0                  root          5591     2       0      0 irq_thread        0 S [irq/487-gh_dbl_rx_3]
u:r:kernel:s0                  u:r:kernel:s0                  root          5604     2       0      0 rescuer_thread    0 I [vm45_vcpu_wq]
u:r:kernel:s0                  u:r:kernel:s0                  root          5610     2       0      0 kthread_worker_fn 0 S [qrtr_rx]
u:r:kernel:s0                  u:r:kernel:s0                  root          5995     2       0      0 khugepaged        0 S [khugepaged]
u:r:kernel:s0                  u:r:kernel:s0                  root          6150     2       0      0 worker_thread     0 I [kworker/2:2H-kblockd]
u:r:kernel:s0                  u:r:kernel:s0                  root          6163     2       0      0 worker_thread     0 I [kworker/7:0]
u:r:cameraserver:s0            u:r:cameraserver:s0            cameraserver  6940     1 13148256 14696 binder_thread_read 0 S cameraserver
u:r:mediaserver:s0             u:r:mediaserver:s0             media         6941     1 14355800 27552 binder_thread_read 0 S mediaserver
u:r:perfmond:s0                u:r:perfmond:s0                system        6943     1 13259492  3876 do_epoll_wait     0 S perfmond
u:r:wificond:s0                u:r:wificond:s0                wifi          6944     1 12478476  5484 do_epoll_wait     0 S wificond
u:r:perfsdkserver:s0           u:r:perfsdkserver:s0           system        6972     1 12430720  3480 do_select         0 S perfsdkserver
u:r:emservice:s0               u:r:emservice:s0               system        6991     1 12532528  6088 binder_thread_read 0 S emservice
u:r:hal_hyper_default:s0       u:r:hal_hyper_default:s0       system        7002     1 12961016  6456 binder_thread_read 0 S vendor.samsung.hardware.hyper-service
u:r:hal_power_default:s0       u:r:hal_power_default:s0       system        7014     1 12474368  5584 binder_thread_read 0 S android.hardware.power.samsung-service
u:r:hal_thermal_default:s0     u:r:hal_thermal_default:s0     system        7017     1 12487788  5924 binder_thread_read 0 S vendor.samsung.hardware.thermal-service
u:r:kernel:s0                  u:r:kernel:s0                  root          8180     2       0      0 worker_thread     0 I [kworker/u17:1-ufs_clk_gating_0]
u:r:hal_payment_default:s0     u:r:hal_payment_default:s0     system       10900     1 12421676  3884 binder_thread_read 0 S vendor.samsung.hardware.tlc.payment@1.0-service
u:r:kernel:s0                  u:r:kernel:s0                  root         11222     2       0      0 worker_thread     0 I [kworker/u16:0-memlat_wq]
u:r:kernel:s0                  u:r:kernel:s0                  root         11223     2       0      0 adc5_gen3_do_conversion 0 D [kworker/u16:3+samsung_mobile_device:b]
u:r:kernel:s0                  u:r:kernel:s0                  root         11234     2       0      0 worker_thread     0 I [kworker/u16:14-writeback]
u:r:gmscore_app:s0:c512,c768   u:r:gmscore_app:s0:c512,c768   u0_a65       11782 26109 19298728 172236 do_epoll_wait    0 S com.google.android.gms
u:r:hal_blockchain_default:s0  u:r:hal_blockchain_default:s0  system       13154     1 12452840  3864 binder_thread_read 0 S vendor.samsung.hardware.tlc.blockchain@1.0-service
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  vendor_spay  13632 26109 18992552 123488 do_epoll_wait    0 S com.samsung.android.spayfw
u:r:kernel:s0                  u:r:kernel:s0                  root         13999     2       0      0 rescuer_thread    0 I [dio/dm-65]
u:r:untrusted_app:s0:c168,c258,c512,c768 u:r:untrusted_app:s0:c168,c258,c512,c768 u0_a680 15680 26109 21859784 194632 do_epoll_wait 0 S com.huawei.health:PhoneService
u:r:untrusted_app:s0:c168,c258,c512,c768 u:r:untrusted_app:s0:c168,c258,c512,c768 u0_a680 15681 26109 20930884 195680 do_epoll_wait 0 S com.huawei.health:DaemonService
u:r:kernel:s0                  u:r:kernel:s0                  root         15816     2       0      0 worker_thread     0 I [kworker/2:2-events]
u:r:kernel:s0                  u:r:kernel:s0                  root         15908     2       0      0 worker_thread     0 I [kworker/1:0-events]
u:r:kernel:s0                  u:r:kernel:s0                  root         15978     2       0      0 worker_thread     0 I [kworker/u17:3-ufs_clk_gating_0]
u:r:untrusted_app:s0:c28,c257,c512,c768 u:r:untrusted_app:s0:c28,c257,c512,c768 u0_a284 15991 26109 18829540 142644 do_epoll_wait 0 S com.wmods.wppenhacer
u:r:kernel:s0                  u:r:kernel:s0                  root         16653     2       0      0 worker_thread     0 I [kworker/5:1H-kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root         16656     2       0      0 worker_thread     0 I [kworker/0:3H-kverityd]
u:r:system_app:s0              u:r:system_app:s0              system       17907 26109 18981224 164476 do_epoll_wait    0 S com.samsung.android.biometrics.app.setting
u:r:kernel:s0                  u:r:kernel:s0                  root         18148     2       0      0 worker_thread     0 I [kworker/5:3-five_wq]
u:r:system_app:s0              u:r:system_app:s0              system       18194 26109 19700496 123888 do_epoll_wait    0 S com.sec.imsservice:CloudMessageService
u:r:system_app:s0              u:r:system_app:s0              system       18238 26109 18862268 217800 do_epoll_wait    0 S com.samsung.android.fmm
u:r:kernel:s0                  u:r:kernel:s0                  root         18244     2       0      0 worker_thread     0 I [kworker/2:1-events]
u:r:kernel:s0                  u:r:kernel:s0                  root         18294     2       0      0 worker_thread     0 I [kworker/4:1-sock_diag_events]
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a55       18381 26109 18667500 103144 do_freezer_trap  0 S com.sec.android.provider.badge
u:r:kernel:s0                  u:r:kernel:s0                  root         18422     2       0      0 worker_thread     0 I [kworker/u16:16-blk_sec_common]
u:r:kernel:s0                  u:r:kernel:s0                  root         19471     2       0      0 worker_thread     0 I [kworker/6:1-events]
u:r:priv_app:s0:c512,c768      u:r:priv_app:s0:c512,c768      u0_a122      19493 26109 19797964 143792 do_epoll_wait    0 S com.samsung.android.app.contacts
u:r:system_app:s0              u:r:system_app:s0              system       19495 26109 18601208 119204 do_epoll_wait    0 S com.samsung.android.wifi.ai
u:r:untrusted_app:s0:c168,c258,c512,c768 u:r:untrusted_app:s0:c168,c258,c512,c768 u0_a680 20400 26109 23132376 362684 do_epoll_wait 0 S com.huawei.health
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a211      20751 26109 18550488 108040 do_epoll_wait    0 S com.samsung.android.privateaccesstokens
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a147      20908 26109 18680156 111960 do_freezer_trap  0 S com.sec.android.app.soundalive
u:r:priv_app:s0:c512,c768      u:r:priv_app:s0:c512,c768      u0_a57       20986 26109 18779952 139336 do_epoll_wait    0 S android.process.acore
u:r:kernel:s0                  u:r:kernel:s0                  root         21032     2       0      0 worker_thread     0 I [kworker/3:0-events]
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a159      21170 26109 18507624 107568 do_freezer_trap  0 S com.sec.android.app.volumemonitorprovider
u:r:system_app:s0              u:r:system_app:s0              system       21273 26109 19120400 119760 do_freezer_trap  0 S com.samsung.android.forest
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a100      21274 26109 18528860 109512 do_freezer_trap  0 S com.samsung.mediasearch
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a393      21458 26109 18713440 131572 do_epoll_wait    0 S com.samsung.systemui.lockstar
u:r:kernel:s0                  u:r:kernel:s0                  root         21657     2       0      0 worker_thread     0 I [kworker/5:0-events]
u:r:kernel:s0                  u:r:kernel:s0                  root         21659     2       0      0 worker_thread     0 I [kworker/0:2-pm]
u:r:untrusted_app:s0:c160,c258,c512,c768 u:r:untrusted_app:s0:c160,c258,c512,c768 u0_a672 21783 26109 18830888 142320 do_epoll_wait 0 S com.aurora.store
u:r:kernel:s0                  u:r:kernel:s0                  root         22650     2       0      0 worker_thread     0 I [kworker/3:0H-kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root         22807     2       0      0 worker_thread     0 I [kworker/6:3-events]
u:r:untrusted_app:s0:c136,c257,c512,c768 u:r:untrusted_app:s0:c136,c257,c512,c768 u0_a392 22891 26109 21296336 261800 do_epoll_wait 0 S com.whatsapp
u:r:gmscore_app:s0:c512,c768   u:r:gmscore_app:s0:c512,c768   u0_a65       23012 26109 18854316 139960 do_epoll_wait    0 S com.google.android.gms:persistent
u:r:kernel:s0                  u:r:kernel:s0                  root         23075     2       0      0 worker_thread     0 I [kworker/4:0-five_wq]
u:r:kernel:s0                  u:r:kernel:s0                  root         23076     2       0      0 worker_thread     0 I [kworker/3:2-pm]
u:r:kernel:s0                  u:r:kernel:s0                  root         23084     2       0      0 worker_thread     0 I [kworker/u17:0-mhi_offload_wq]
u:r:kernel:s0                  u:r:kernel:s0                  root         23150     2       0      0 worker_thread     0 I [kworker/4:0H-kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root         23151     2       0      0 worker_thread     0 I [kworker/4:3H-kverityd]
u:r:kernel:s0                  u:r:kernel:s0                  root         23170     2       0      0 worker_thread     0 I [kworker/1:1H-kblockd]
u:r:kernel:s0                  u:r:kernel:s0                  root         23177     2       0      0 worker_thread     0 I [kworker/5:2H-kblockd]
u:r:kernel:s0                  u:r:kernel:s0                  root         23178     2       0      0 worker_thread     0 I [kworker/0:1H-kverityd]
u:r:system_app:s0              u:r:system_app:s0              system       23179 26109 18713180 110552 do_freezer_trap  0 S com.samsung.sait.sohservice
u:r:mediaprovider:s0:c512,c768 u:r:mediaprovider:s0:c512,c768 u0_a69       23205 26109 18793880 124240 do_epoll_wait    0 S android.process.media
u:r:untrusted_app:s0:c170,c258,c512,c768 u:r:untrusted_app:s0:c170,c258,c512,c768 u0_a682 23262 26109 18562632 109864 do_freezer_trap 0 S com.mixplorer
u:r:kernel:s0                  u:r:kernel:s0                  root         23382     2       0      0 0                 0 R [kworker/0:1+events_power_efficient]
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a109      23780 26109 18615580 107592 do_freezer_trap  0 S com.samsung.android.privacydashboard
u:r:kernel:s0                  u:r:kernel:s0                  root         24107     2       0      0 worker_thread     0 I [kworker/6:0-five_wq]
u:r:adbd:s0                    u:r:adbd:s0                    shell        24195     1 12551712 10196 do_epoll_wait     0 S adbd
u:r:kernel:s0                  u:r:kernel:s0                  root         24206     2       0      0 irq_thread        0 S [irq/264-dwc3]
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a120      24209 26109 19633276 140828 do_freezer_trap  0 S com.sec.android.app.camera
u:r:kernel:s0                  u:r:kernel:s0                  root         24211     2       0      0 worker_thread     0 I [kworker/3:2H-kblockd]
u:r:kernel:s0                  u:r:kernel:s0                  root         24215     2       0      0 worker_thread     0 I [kworker/1:1-events]
u:r:kernel:s0                  u:r:kernel:s0                  root         24246     2       0      0 worker_thread     0 I [kworker/7:8H]
u:r:kernel:s0                  u:r:kernel:s0                  root         24247     2       0      0 worker_thread     0 I [kworker/7:9H-kblockd]
u:r:kernel:s0                  u:r:kernel:s0                  root         24441     2       0      0 worker_thread     0 I [kworker/0:0-events]
u:r:mediaprovider:s0:c512,c768 u:r:mediaprovider:s0:c512,c768 u0_a69       24535 26109 18920024 123756 do_epoll_wait    0 S com.samsung.android.providers.media
u:r:kernel:s0                  u:r:kernel:s0                  root         24547     2       0      0 worker_thread     0 I [kworker/3:1]
u:r:kernel:s0                  u:r:kernel:s0                  root         24560     2       0      0 worker_thread     0 I [kworker/4:1H-kblockd]
u:r:kernel:s0                  u:r:kernel:s0                  root         24596     2       0      0 worker_thread     0 I [kworker/5:1-events]
u:r:kernel:s0                  u:r:kernel:s0                  root         24606     2       0      0 worker_thread     0 I [kworker/u16:1-adb]
u:r:kernel:s0                  u:r:kernel:s0                  root         24652     2       0      0 worker_thread     0 I [kworker/1:2H-fsverity_read_queue]
u:r:kernel:s0                  u:r:kernel:s0                  root         24888     2       0      0 worker_thread     0 I [kworker/u17:2]
u:r:kernel:s0                  u:r:kernel:s0                  root         24946     2       0      0 worker_thread     0 I [kworker/6:2]
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a192      25003 26109 18564296 129720 do_epoll_wait    0 S com.samsung.android.fast
u:r:kernel:s0                  u:r:kernel:s0                  root         25114     2       0      0 worker_thread     0 I [kworker/0:0H-kblockd]
u:r:kernel:s0                  u:r:kernel:s0                  root         25217     2       0      0 worker_thread     0 I [kworker/2:0]
u:r:kernel:s0                  u:r:kernel:s0                  root         25369     2       0      0 worker_thread     0 I [kworker/1:2-five_wq]
u:r:shell:s0                   u:r:shell:s0                   shell        25634 24195 12352900  3516 sigsuspend        0 S sh
u:r:ksu:s0                     u:r:ksu:s0                     root         25636 25634 12392968  4620 0                 0 R ps
u:r:multiclientd:s0            u:r:multiclientd:s0            radio        25853     1 12473576  3412 __arm64_sys_nanosleep 0 S multiclientd
u:r:rild:s0                    u:r:rild:s0                    radio        25854     1 16046628  7532 binder_thread_read 0 S rild
u:r:hal_audio_default:s0       u:r:hal_audio_default:s0       audioserver  25862     1 12528800  4584 binder_thread_read 0 S secaudiohalaidl
u:r:hal_audio_default:s0       u:r:hal_audio_default:s0       audioserver  25863     1 13575468 19780 binder_thread_read 0 S android.hardware.audio.service_64
u:r:ksu:s0                     u:r:ksu:s0                     root         25964     1 12401436  1308 do_sys_poll       0 S zn-daemon
u:r:netd:s0                    u:r:netd:s0                    root         26103     1 12841716 11124 futex_wait_queue  0 S netd
u:r:surfaceflinger:s0          u:r:surfaceflinger:s0          system       26106     1 13436876 42872 do_epoll_wait     0 S surfaceflinger
u:r:audioserver:s0             u:r:audioserver:s0             audioserver  26108     1 13884444 37796 binder_thread_read 0 S audioserver
u:r:zygote:s0                  u:r:zygote:s0                  root         26109     1 16939072 160432 do_sys_poll      0 S zygote64
u:r:netd:s0                    u:r:netd:s0                    root         26233 26103 12396700  3296 pipe_read         0 S ip6tables-restore
u:r:kernel:s0                  u:r:kernel:s0                  root         26311     2       0      0 rescuer_thread    0 I [wda_wq]
u:r:ksu:s0                     u:r:ksu:s0                     root         26370     1 12387356  2628 do_sys_poll       0 S zn-nsdaemon-zygote
u:r:system_server:s0           u:r:system_server:s0           system       26372 26109 31403940 638316 do_epoll_wait    0 S system_server
u:r:ksu:s0                     u:r:ksu:s0                     root         26380     1 12470216  3376 do_sys_poll       0 S zn-zygisk-companion64 zygisk_lsposed
u:r:hal_fingerprint_default:s0 u:r:hal_fingerprint_default:s0 system       26418     1 12630060 12848 binder_thread_read 0 S vendor.samsung.hardware.biometrics.fingerprint-service
u:r:netd:s0                    u:r:netd:s0                    root         27039 26103 12408988  3308 pipe_read         0 S iptables-restore
u:r:radio:s0                   u:r:radio:s0                   radio        27130 26109 19926428 184924 do_epoll_wait    0 S com.android.phone
u:r:network_stack:s0           u:r:network_stack:s0           network_stack 27179 26109 18879876 131336 do_epoll_wait   0 S com.android.networkstack.process
u:r:system_app:s0              u:r:system_app:s0              system       27183 26109 19132924 117608 do_epoll_wait    0 S com.sec.epdg
u:r:webview_zygote:s0          u:r:webview_zygote:s0          webview_zygote 27384 26109 18968544 80748 do_sys_poll     0 S webview_zygote
u:r:bluetooth:s0               u:r:bluetooth:s0               bluetooth    27427 26109 20085204 150524 do_epoll_wait    0 S com.android.bluetooth
u:r:vendor_qtidataservices_app:s0:c10,c257,c512,c768 u:r:vendor_qtidataservices_app:s0:c10,c257,c512,c768 u0_a266 27444 26109 18572892 104668 do_epoll_wait 0 S .qtidataservices
u:r:vendor_qms_app:s0:c11,c257,c512,c768 u:r:vendor_qms_app:s0:c11,c257,c512,c768 u0_a267 27451 26109 18540620 110988 do_epoll_wait 0 S .qms
u:r:system_app:s0              u:r:system_app:s0              system       27454 26109 18858832 109996 do_epoll_wait    0 S com.sec.sve
u:r:nfc:s0                     u:r:nfc:s0                     nfc          27458 26109 18876420 125732 do_epoll_wait    0 S com.android.nfc
u:r:system_app:s0              u:r:system_app:s0              system       27459 26109 21370432 150200 do_epoll_wait    0 S com.sec.imsservice
u:r:secure_element:s0:c44,c260,c512,c768 u:r:secure_element:s0:c44,c260,c512,c768 secure_element 27461 26109 18508188 104820 do_epoll_wait 0 S com.android.se
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a49       27472 26109 22490752 500160 do_epoll_wait    0 S com.android.systemui
u:r:system_app:s0              u:r:system_app:s0              system       27714 26109 19479532 117036 do_epoll_wait    0 S com.sec.imsservice:ImsUpdateService
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  vendor_knoxcore 27800 26109 18546464 107724 do_epoll_wait 0 S com.samsung.android.knox.containercore
u:r:kernel:s0                  u:r:kernel:s0                  root         27879     2       0      0 worker_thread     0 I [kworker/2:1H-kverityd]
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a156      28135 26109 20336528 291028 do_epoll_wait    0 S com.sec.android.app.launcher
u:r:eris:s0                    u:r:eris:s0                    system       28144     1 12784476  4168 do_sigtimedwait   0 S eris
u:r:priv_app:s0:c512,c768      u:r:priv_app:s0:c512,c768      u0_a319      28571 26109 19199096 159752 do_epoll_wait    0 S com.google.android.ext.services
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a108      28575 26109 18796012 101716 do_epoll_wait    0 S com.android.proxyhandler
u:r:vendor_thermal-engine:s0   u:r:vendor_thermal-engine:s0   root         28691     1 14836980  3332 sigsuspend        0 S thermal-engine-v2
u:r:kernel:s0                  u:r:kernel:s0                  root         28794     2       0      0 psi_poll_worker   0 S [psimon]
u:r:mediaprovider_app:s0:c76,c257,c512,c768 u:r:mediaprovider_app:s0:c76,c257,c512,c768 u0_a332 28928 26109 19608384 163832 do_epoll_wait 0 S com.google.android.providers.media.module
u:r:vendor_systemhelper_app:s0 u:r:vendor_systemhelper_app:s0 system       28948 26109 18581988 106692 do_epoll_wait    0 S com.qualcomm.qti.services.systemhelper:systemhelper_service
u:r:system_app:s0              u:r:system_app:s0              system       28951 26109 18729008 127356 do_epoll_wait    0 S com.sec.android.diagmonagent
u:r:hal_wifi_supplicant_default:s0 u:r:hal_wifi_supplicant_default:s0 wifi 28975     1 12460824  6988 do_select         0 S wpa_supplicant
u:r:system_app:s0              u:r:system_app:s0              system       28981 26109 18749092 111676 do_epoll_wait    0 S com.samsung.android.sead
u:r:system_app:s0              u:r:system_app:s0              system       28986 26109 19433416 164536 do_epoll_wait    0 S com.sec.android.sdhms
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a49       29394 26109 19662680 151556 do_epoll_wait    0 S com.samsung.android.app.routines
u:r:kernel:s0                  u:r:kernel:s0                  root         29470     2       0      0 watch_daemon_status 0 S [fuse-wd0:161]
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a53       30518 26109 19613216 146452 do_epoll_wait    0 S com.samsung.android.service.aircommand
u:r:platform_app:s0:c512,c768  u:r:platform_app:s0:c512,c768  u0_a362      30881 26109 22176996 215192 do_epoll_wait    0 S com.samsung.android.spay
u:r:kernel:s0                  u:r:kernel:s0                  root         31138     2       0      0 worker_thread     0 I [kworker/7:2-events]
u:r:kernel:s0                  u:r:kernel:s0                  root         31502     2 12359100  2448 __skb_wait_for_more_packets 0 S ksu-helper
u:r:kernel:s0                  u:r:kernel:s0                  root         31513 31502       0      0 0                 0 Z [ksu-helper]
